gene_id,gene_symbol,log2fc,pvalue,padj
b1682,sufC,0.438,,
b0458,ylaC,0.437,,
b3657,yicJ,-0.437,,
b1917,yecC,0.437,,
b4020,yjbB,-0.437,,
b0698,kdpA,-0.436,,
b1502,ydeQ,-0.435,,
b3153,yhbO,-0.435,,
b1843,yobB,-0.435,,
b3903,rhaA,-0.435,,
b3044,insC,0.434,,
b3516,gadX,-0.434,,
b3361,fic,-0.433,,
b3646,yicG,0.432,,
b1328,ycjZ,-0.432,,
b2602,yfiL,0.431,,
b4051,qorA,-0.431,,
b4341,yjiS,-0.431,,
b3666,uhpT,-0.431,,
b0753,ybgS,-0.431,,
b0170,tsf,0.431,,
b1515,lsrD,-0.43,,
b1973,yodA,0.43,,
b1376,uspF,-0.43,,
b2313,cvpA,0.43,,
b2953,yggU,0.429,,
b3488,yhiJ,-0.429,,
b1680,sufS,0.429,,
b0380,yaiZ,-0.429,,
b0240,crl,0.429,,
b3611,yibN,0.428,,
b0409,secF,0.428,,
b1299,puuR,0.428,,
b3568,xylH,-0.428,,
b3560,glyQ,0.428,,
b3165,rpsO,0.428,,
b3746,ravA,-0.428,,
b0806,mcbA,-0.427,,
b0228,yafM,0.427,,
b0480,ushA,-0.427,,
b1002,agp,-0.427,,
b2075,mdtB,-0.427,,
b3619,rfaD,0.426,,
b0692,potE,-0.426,,
b0978,appC,-0.425,,
b3601,mtlR,-0.425,,
b3363,ppiA,0.425,,
b1132,hflD,0.424,,
b1037,csgG,-0.424,,
b1517,lsrF,0.424,,
b3453,ugpB,-0.423,,
b0172,frr,0.423,,
b0037,caiC,0.423,,
b2681,ygaY,-0.423,,
b1152,jayE,-0.422,,
b4271,intB,-0.422,,
b1297,puuA,-0.422,,
b4173,hflX,-0.421,,
b3765,yifB,0.421,,
b0980,appA,0.421,,
b2503,yfgF,-0.421,,
b2997,hybO,-0.42,,
b1351,racC,0.42,,
b1575,dicB,-0.42,,
b0242,proB,0.42,,
b0740,tolB,0.42,,
b0043,fixC,-0.42,,
b2829,ptsP,0.419,,
b1592,clcB,-0.418,,
b4290,fecB,0.418,,
b3926,glpK,-0.418,,
b1815,adrB,-0.417,,
b3186,rplU,0.417,,
b1443,ydcV,-0.417,,
b2453,eutG,-0.417,,
b0646,djlB,-0.417,,
b3643,rph,0.417,,
b2230,yfaA,-0.417,,
b1968,yedV,-0.416,,
b2248,yfaX,-0.416,,
b1442,ydcU,-0.416,,
b0932,pepN,0.415,,
b0837,yliI,-0.415,,
b2380,ypdA,-0.415,,
b0872,hcr,-0.415,,
b3600,mtlD,-0.414,,
b3092,uxaC,-0.414,,
b3110,yhaO,-0.414,,
b3221,yhcH,-0.413,,
b2554,qseF,-0.413,,
b2541,hcaB,-0.413,,
b3587,yiaW,-0.412,,
b4208,cycA,0.412,,
b3374,frlD,-0.412,,
b2643,yfjX,0.412,,
b1382,ynbE,-0.411,,
b0900,ycaN,-0.411,,
b3195,yrbF,0.41,,
b0284,yagR,-0.41,,
b3505,insH,0.41,,
b3683,glvC,-0.41,,
b4337,mdtM,-0.41,,
b3543,dppB,0.41,,
b0508,hyi,-0.409,,
b0040,caiT,-0.409,,
b1822,rlmA,0.409,,
b0560,nohD,-0.408,,
b4109,yjdA,-0.408,,
b4385,yjjJ,0.408,,
b2684,mprA,0.408,,
b3888,yiiD,-0.408,,
b1711,btuC,-0.408,,
b0724,sdhB,0.408,,
b1145,cohE,-0.408,,
b3218,insH,0.407,,
b0259,insH,0.407,,
b3060,ttdR,-0.407,,
b1186,nhaB,0.406,,
b3009,yghB,-0.406,,
b4074,nrfE,-0.406,,
b3388,damX,0.405,,
b3929,rraA,0.403,,
b0569,nfrB,-0.403,,
b0896,dmsC,-0.403,,
b2086,yegS,-0.402,,
b4395,ytjC,0.402,,
b3731,atpC,0.402,,
b2868,xdhC,-0.402,,
b1982,amn,0.402,,
b1723,pfkB,-0.401,,
b0174,ispU,0.401,,
b1905,ftnA,-0.401,,
b0988,insB,-0.401,,
b1525,sad,-0.401,,
b1782,mipA,0.401,,
b2255,arnA,-0.401,,
b2702,srlA,-0.401,,
b3198,kdsC,0.4,,
b3644,yicC,0.4,,
b1969,yedW,0.4,,
b0038,caiB,-0.4,,
b3468,yhhN,0.4,,
b0117,yacH,-0.4,,
b4152,frdC,-0.399,,
b0509,glxR,0.399,,
b0164,yaeI,-0.399,,
b0915,lpxK,-0.399,,
b0511,ybbW,-0.398,,
b0886,cydC,0.398,,
b3026,qseC,-0.397,,
b2924,mscS,-0.397,,
b4040,ubiA,-0.396,,
b2022,hisB,0.396,,
b1250,kch,-0.396,,
b2278,nuoL,-0.396,,
b3024,ygiW,-0.396,,
b2324,mnmC,-0.395,,
b3599,mtlA,-0.395,,
b2406,xapB,-0.395,,
b2269,elaD,0.394,,
b0419,yajO,-0.394,,
b2740,ygbN,-0.394,,
b0859,rumB,0.394,,
b3189,murA,-0.393,,
b4081,mdtO,-0.393,,
b1706,ydiU,0.393,,
b2212,alkB,-0.393,,
b0222,lpcA,0.393,,
b1222,narX,-0.393,,
b3446,yrhB,0.392,,
b3818,yigG,-0.392,,
b2798,ygdG,-0.392,,
b1147,ymfL,-0.392,,
b2990,hybG,-0.392,,
b0650,hscC,-0.392,,
b1596,ynfM,0.391,,
b1116,lolC,0.391,,
b0073,leuB,-0.391,,
b1061,dinI,0.391,,
b2803,fucK,-0.391,,
b1990,erfK,-0.391,,
b1937,fliE,-0.391,,
b2200,ccmB,0.39,,
b2826,ppdA,0.39,,
b0449,mdlB,-0.389,,
b1694,ydiF,-0.389,,
b2534,yfhR,-0.389,,
b2034,wbbI,0.389,,
b2736,ygbJ,0.388,,
b2222,atoA,-0.388,,
b0924,mukB,0.388,,
b4388,serB,0.388,,
b0047,kefC,-0.388,,
b3422,rtcR,-0.387,,
b2145,yeiS,-0.387,,
b1272,sohB,0.387,,
b4122,fumB,-0.387,,
b2637,yfjT,-0.387,,
b1511,lsrK,-0.387,,
b0790,ybhP,-0.387,,
b0982,etp,-0.386,,
b3521,yhjC,-0.386,,
b1807,yeaZ,0.386,,
b2628,yfjL,-0.385,,
b2015,yeeY,-0.385,,
b1901,araF,-0.385,,
b3805,hemC,0.384,,
b0321,yahG,-0.384,,
b0997,torA,-0.384,,
b2460,eutQ,-0.383,,
b1434,ydcN,-0.383,,
b2717,hycI,-0.383,,
b0406,tgt,0.383,,
b4021,pepE,0.383,,
b1775,ydjK,-0.383,,
b1337,abgB,-0.383,,
b1893,insB,-0.382,,
b2733,mutS,0.382,,
b2946,rsmE,0.382,,
b3125,garR,-0.382,,
b2870,ygeW,-0.381,,
b2048,cpsG,-0.381,,
b2972,pppA,-0.381,,
b1828,yebQ,-0.381,,
b0620,dpiA,-0.381,,
b0575,cusA,-0.38,,
b0687,seqA,0.379,,
b2827,thyA,0.379,,
b2568,lepB,0.379,,
b3882,yihU,-0.379,,
b2001,yeeR,-0.379,,
b1038,csgF,-0.378,,
b1566,flxA,-0.377,,
b2379,yfdZ,0.377,,
b3297,rpsK,0.377,,
b0130,yadE,0.377,,
b0223,yafJ,0.377,,
b4257,yjgN,-0.376,,
b3167,rbfA,0.376,,
b3874,yihN,-0.375,,
b2813,mltA,0.375,,
b0296,ykgM,-0.375,,
b0353,mhpT,-0.375,,
b0543,emrE,-0.375,,
b2872,ygeY,-0.374,,
b0574,cusB,-0.374,,
b1094,acpP,0.373,,
b4095,phnM,-0.373,,
b1916,sdiA,-0.373,,
b2011,sbcB,0.373,,
b2976,glcB,-0.372,,
b4088,alsB,0.371,,
b2241,glpA,-0.371,,
b4340,yjiR,-0.371,,
b1733,chbG,-0.37,,
b4400,creD,-0.37,,
b0983,gfcE,-0.37,,
b4033,malF,0.37,,
b3215,yhcA,-0.37,,
b3326,gspE,-0.37,,
b3738,atpB,0.369,,
b2567,rnc,0.369,,
b4136,dsbD,0.369,,
b3712,yieE,-0.369,,
b4022,rluF,-0.369,,
b4045,yjbJ,-0.369,,
b3059,plsY,0.369,,
b1048,opgG,0.368,,
b3878,yihQ,-0.368,,
b0622,pagP,-0.368,,
b2513,yfgM,0.368,,
b1201,dhaR,-0.368,,
b3478,nikC,-0.368,,
b0487,cueR,-0.368,,
b4066,yjcF,-0.367,,
b2847,yqeI,-0.367,,
b1617,uidA,-0.366,,
b2441,eutB,-0.366,,
b3810,yigA,0.366,,
b3128,garD,-0.366,,
b1219,ychN,-0.365,,
b4331,kptA,0.365,,
b1953,yodD,-0.364,,
b2243,glpC,-0.364,,
b0039,caiA,-0.364,,
b0950,pqiA,-0.364,,
b3899,frvB,-0.364,,
b0074,leuA,-0.364,,
b1628,rsxB,0.363,,
b3567,xylG,-0.363,,
b2820,recB,0.363,,
b3332,gspK,-0.363,,
b2102,yegX,-0.363,,
b4140,fxsA,-0.363,,
b1329,mppA,-0.363,,
b0814,ompX,-0.362,,
b1336,abgT,-0.362,,
b2286,nuoC,0.362,,
b3745,viaA,-0.361,,
b3845,fadA,-0.361,,
b1735,chbR,-0.361,,
b4183,yjfK,0.361,,
b1686,ydiI,-0.36,,
b1312,ycjP,-0.36,,
b2852,ygeH,-0.36,,
b3365,nirB,-0.36,,
b2929,yggD,-0.36,,
b0401,brnQ,0.36,,
b3190,yrbA,0.36,,
b1530,marR,0.359,,
b3680,yidL,-0.359,,
b0554,essD,-0.359,,
b0434,yajG,0.358,,
b3202,rpoN,0.358,,
b4291,fecA,0.358,,
b0794,ybhF,-0.358,,
b1794,yeaP,0.358,,
b2349,intS,-0.357,,
b3491,yhiM,0.357,,
b2232,ubiG,0.357,,
b1636,pdxY,-0.357,,
b0835,rimO,0.357,,
b2384,ypdE,-0.356,,
b4076,nrfG,-0.356,,
b2889,idi,-0.356,,
b4000,hupA,-0.356,,
b3074,ygjH,-0.356,,
b0586,entF,0.356,,
b1332,ynaJ,0.356,,
b2739,ygbM,0.356,,
b1316,ycjT,-0.355,,
b1041,csgB,0.355,,
b0167,glnD,0.355,,
b2787,gudD,-0.355,,
b2334,yfcQ,-0.355,,
b0393,rdgC,0.355,,
b1776,ydjL,-0.354,,
b2506,yfgI,-0.353,,
b1033,ghrA,0.353,,
b2480,bcp,0.353,,
b2966,yqgA,-0.352,,
b0253,ykfA,-0.35,,
b2462,eutS,-0.35,,
b2916,argP,0.35,,
b3637,rpmB,0.349,,
b2487,hyfG,-0.349,,
b3616,tdh,-0.348,,
b2878,ygfK,-0.348,,
b3038,ygiC,-0.347,,
b2770,ygcR,-0.347,,
b0441,ppiD,0.347,,
b2906,visC,0.347,,
b4057,yjbR,-0.347,,
b2224,atoB,-0.347,,
b0992,yccM,-0.347,,
b0041,fixA,-0.346,,
b3564,xylB,-0.346,,
b4346,mcrB,-0.346,,
b1249,cls,0.346,,
b3706,mnmE,0.346,,
b2419,yfeK,-0.346,,
b1606,folM,-0.345,,
b2293,yfbT,-0.345,,
b1464,yddE,0.344,,
b3117,tdcB,-0.344,,
b1072,flgA,-0.343,,
b0906,ycaP,-0.343,,
b2920,scpC,-0.343,,
b2965,speC,0.343,,
b1760,ynjH,-0.343,,
b2066,udk,0.343,,
b3534,yhjQ,-0.342,,
b2776,ygcE,-0.342,,
b3718,yieK,-0.342,,
b2536,hcaT,-0.342,,
b1465,narV,-0.342,,
b3533,bcsA,-0.342,,
b3430,glgC,-0.342,,
b2983,yghQ,-0.341,,
b3229,sspA,0.341,,
b3452,ugpA,-0.341,,
b4232,fbp,0.341,,
b1203,ychF,0.341,,
b0614,citX,-0.341,,
b2840,ygeA,0.34,,
b4272,insC,0.34,,
b2019,hisG,0.34,,
b4053,alr,0.34,,
b2218,rcsC,0.34,,
b2194,ccmH,-0.34,,
b2381,ypdB,0.339,,
b3177,folP,0.339,,
b2718,hycH,-0.339,,
b4070,nrfA,-0.339,,
b3150,yraP,0.339,,
b4043,lexA,0.338,,
b2709,norR,-0.338,,
b4227,ytfQ,-0.338,,
b3129,sohA,0.338,,
b2703,srlE,-0.338,,
b3811,xerC,0.337,,
b2371,yfdE,-0.337,,
b3866,yihI,-0.337,,
b4143,groL,-0.337,,
b1951,rcsA,-0.337,,
b0241,phoE,0.337,,
b2734,pphB,-0.336,,
b1206,ychM,-0.336,,
b3416,malQ,-0.336,,
b0592,fepB,0.336,,
b0880,cspD,-0.336,,
b1748,astC,-0.335,,
b2898,ygfZ,0.335,,
b0307,ykgF,-0.335,,
b0283,yagQ,-0.335,,
b3315,rplV,0.335,,
b2666,yqaE,-0.335,,
b0619,dpiB,-0.334,,
b1125,potB,0.334,,
b3062,ttdB,-0.334,,
b2797,sdaB,-0.333,,
b1117,lolD,0.333,,
b3343,yheL,0.333,,
b1765,ydjA,0.332,,
b0635,mrdA,0.332,,
b3355,prkB,0.332,,
b3268,yhdW,-0.332,,
b2801,fucP,-0.332,,
b1924,fliD,-0.332,,
b2712,hypF,-0.332,,
b1718,infC,0.332,,
b2109,yehB,-0.332,,
b3554,yiaF,0.332,,
b0697,kdpB,0.331,,
b3377,yhfT,-0.331,,
b0738,tolR,0.331,,
b0605,ahpC,-0.33,,
b3029,ygiN,0.33,,
b2193,narP,0.33,,
b2234,nrdA,0.33,,
b4105,phnD,-0.33,,
b2435,amiA,-0.329,,
b0691,ybfG,-0.329,,
b2495,yfgD,-0.329,,
b3214,gltF,0.329,,
b2796,sdaC,0.329,,
b2170,setB,-0.329,,
b0994,torT,-0.329,,
b2662,gabT,-0.328,,
b0111,ampE,-0.328,,
b1223,narK,-0.328,,
b2479,gcvR,0.328,,
b2440,eutC,-0.328,,
b4392,slt,-0.327,,
b2146,yeiT,-0.327,,
b1922,fliA,-0.326,,
b1564,relB,-0.326,,
b2204,napH,-0.326,,
b1198,dhaM,0.326,,
b4067,actP,-0.325,,
b3145,yraK,-0.325,,
b0094,ftsA,0.325,,
b2981,yghO,-0.325,,
b2264,menD,-0.325,,
b3610,grxC,0.324,,
b1248,yciU,0.324,,
b2027,cld,0.324,,
b0136,yadK,-0.324,,
b4018,iclR,-0.324,,
b3719,yieL,-0.324,,
b1838,pphA,0.324,,
b3830,ysgA,0.324,,
b2760,casA,-0.323,,
b1816,yoaE,-0.323,,
b2412,zipA,-0.323,,
b0320,yahF,-0.323,,
b1211,prfA,0.323,,
b1802,yeaW,-0.323,,
b1011,rutB,-0.323,,
b0890,ftsK,0.322,,
b3993,thiE,-0.322,,
b1410,ynbC,-0.322,,
b1397,paaJ,-0.322,,
b2566,era,0.322,,
b2354,yfdK,-0.322,,
b2183,rsuA,0.322,,
b3725,pstB,0.321,,
b2548,yphF,-0.321,,
b1717,rpmI,-0.321,,
b2537,hcaR,-0.321,,
b1957,yodC,-0.321,,
b4367,fhuF,0.321,,
b0603,ybdO,-0.321,,
b0045,yaaU,-0.32,,
b0836,bssR,-0.32,,
b0803,ybiI,0.32,,
b4306,yjhP,-0.32,,
b3629,rfaS,0.32,,
b1375,ynaE,-0.32,,
b2246,yfaV,-0.32,,
b2874,yqeA,-0.32,,
b3495,uspA,-0.319,,
b0933,ssuB,-0.319,,
b2614,grpE,0.319,,
b2873,hyuA,-0.319,,
b1875,yecM,-0.319,,
b1734,chbF,-0.319,,
b0200,gmhB,0.319,,
b1381,ydbH,-0.318,,
b3795,yifK,0.318,,
b1931,yedK,-0.318,,
b4102,phnF,-0.318,,
b1379,hslJ,0.318,,
b1411,ynbD,-0.318,,
b3843,ubiD,-0.318,,
b1095,fabF,0.318,,
b2360,yfdQ,-0.317,,
b4330,yjiH,-0.317,,
b4141,yjeH,-0.317,,
b1649,nemR,-0.317,,
b2304,yfcH,-0.316,,
b3721,bglB,0.316,,
b0367,tauC,0.316,,
b3527,yhjJ,-0.316,,
b3475,acpT,-0.316,,
b3750,rbsC,-0.316,,
b2225,yfaP,-0.316,,
b0090,murG,0.315,,
b0293,matB,0.315,,
b2044,wcaL,-0.315,,
b1890,motA,-0.315,,
b2273,yfbN,-0.315,,
b0140,ecpD,-0.314,,
b2149,mglA,-0.314,,
b1035,ycdY,0.314,,
b3525,yhjH,-0.314,,
b4357,yjjM,-0.314,,
b1469,narU,-0.313,,
b4061,yjcC,0.313,,
b3270,yhdY,-0.313,,
b0292,matC,-0.313,,
b1363,trkG,-0.313,,
b2020,hisD,0.313,,
b2919,scpB,-0.313,,
b1742,ves,0.312,,
b1479,maeA,0.312,,
b4189,yjfO,-0.312,,
b3418,malT,0.312,,
b2292,yfbS,-0.312,,
b2477,bamC,0.312,,
b4012,yjaB,-0.311,,
b1587,ynfE,-0.311,,
b1224,narG,-0.311,,
b2144,sanA,-0.311,,
b1886,tar,-0.31,,
b0021,insB,-0.31,,
b3091,uxaA,-0.31,,
b2100,yegV,-0.31,,
b3501,arsR,-0.31,,
b3159,yhbV,-0.31,,
b2289,lrhA,-0.309,,
b1612,fumA,0.309,,
b0630,lipB,0.309,,
b1353,sieB,0.309,,
b1710,btuE,-0.308,,
b0528,ybcJ,0.308,,
b2831,mutH,-0.308,,
b0093,ftsQ,0.308,,
b2888,ygfU,-0.308,,
b2078,baeS,-0.308,,
b1889,motB,-0.307,,
b0764,modB,-0.307,,
b0229,lfhA,-0.307,,
b3082,ygjM,-0.306,,
b1467,narY,-0.306,,
b1047,opgC,-0.306,,
b3856,mobB,-0.306,,
b2842,kduD,-0.306,,
b2281,nuoI,-0.306,,
b0514,glxK,-0.306,,
b2804,fucU,-0.306,,
b4171,miaA,0.306,,
b2528,iscA,-0.306,,
b2274,yfbO,-0.306,,
b3569,xylR,-0.305,,
b2039,rfbA,0.305,,
b1302,puuE,-0.305,,
b1089,rpmF,-0.305,,
b3907,rhaT,-0.305,,
b3238,yhcN,-0.304,,
b2620,smpB,0.304,,
b0709,ybgH,0.304,,
b0065,yabI,0.304,,
b1507,hipA,-0.304,,
b1746,astD,-0.303,,
b4069,acs,-0.303,,
b2328,mepA,0.303,,
b2821,ptrA,-0.303,,
b2253,arnB,-0.303,,
b1685,ydiH,0.303,,
b0153,fhuB,-0.303,,
b0182,lpxB,0.303,,
b3421,rtcB,-0.303,,
b3801,aslA,-0.302,,
b2768,ygcP,-0.302,,
b1483,ddpF,-0.302,,
b4050,pspG,-0.302,,
b2493,yfgO,0.302,,
b0470,dnaX,0.302,,
b2367,emrY,-0.302,,
b3704,rnpA,0.302,,
b3185,rpmA,0.301,,
b1769,ydjE,-0.301,,
b3954,yijO,-0.3,,
b2196,ccmF,-0.3,,
b1020,phoH,-0.299,,
b4364,yjjP,-0.299,,
b2009,sbmC,-0.299,,
b1043,csgC,0.299,,
b3791,rffA,0.299,,
b0227,yafL,-0.299,,
b4333,yjiK,-0.298,,
b3819,rarD,-0.298,,
b0461,tomB,0.298,,
b3685,yidE,0.298,,
b0407,yajC,0.298,,
b1819,manZ,-0.298,,
b4068,yjcH,-0.298,,
b2832,ygdQ,-0.298,,
b3196,yrbG,0.298,,
b2186,yejK,0.298,,
b1362,rzpR,-0.297,,
b2089,insF,-0.297,,
b2705,srlD,-0.297,,
b1503,ydeR,-0.297,,
b2256,arnD,-0.297,,
b1584,speG,-0.297,,
b2223,atoE,-0.297,,
b1659,ydhB,-0.297,,
b3035,tolC,0.297,,
b3367,nirC,0.297,,
b3194,yrbE,0.296,,
b2757,casD,0.296,,
b2017,yefM,0.296,,
b1225,narH,-0.296,,
b0498,ybbC,-0.296,,
b4347,symE,0.296,,
b1184,umuC,-0.296,,
b4196,ulaD,-0.296,,
b0568,nfrA,-0.296,,
b1808,yoaA,-0.296,,
b4111,proP,0.296,,
b4375,prfC,0.295,,
b1883,cheB,-0.295,,
b2901,bglA,0.295,,
b1403,insC,0.294,,
b3010,yqhC,-0.294,,
b2914,rpiA,0.294,,
b3051,yqiK,-0.294,,
b1121,ycfZ,-0.294,,
b1255,yciC,0.293,,
b1642,slyA,0.293,,
b4266,idnO,-0.293,,
b2795,ygdH,0.293,,
b1489,dos,-0.293,,
b1573,ydfC,-0.293,,
b1818,manY,0.292,,
b2558,mltF,-0.292,,
b3375,frlR,-0.292,,
b1585,ynfC,-0.292,,
b1044,ymdA,0.292,,
b3936,rpmE,0.292,,
b0289,yagV,-0.292,,
b1268,yciQ,-0.292,,
b1906,yecH,0.292,,
b0193,yaeF,-0.292,,
b2277,nuoM,0.292,,
b1725,yniA,-0.292,,
b0824,ybiY,-0.292,,
b4399,creC,-0.291,,
b3154,yhbP,-0.291,,
b0986,gfcB,-0.291,,
b1027,insE,0.291,,
b1848,yebG,0.291,,
b3915,fieF,-0.291,,
b0092,ddlB,0.29,,
b1810,yoaC,-0.29,,
b0923,mukE,0.29,,
b3709,tnaB,-0.29,,
b4297,yjhG,-0.29,,
b3063,ttdT,-0.29,,
b4319,fimG,0.29,,
b2294,yfbU,0.29,,
b0973,hyaB,-0.289,,
b0909,ycaL,0.289,,
b2265,menF,0.289,,
b1193,emtA,0.289,,
b3266,acrF,-0.289,,
b0349,mhpC,-0.289,,
b1779,gapA,0.289,,
b0217,yafT,-0.289,,
b0567,ybcH,-0.289,,
b2895,fldB,0.288,,
b2945,endA,-0.288,,
b4263,yjgR,-0.288,,
b2786,barA,0.288,,
b2611,ypjD,0.288,,
b2159,nfo,-0.288,,
b2311,ubiX,0.288,,
b3114,tdcE,-0.288,,
b2667,ygaV,0.287,,
b2917,scpA,-0.287,,
b3224,nanT,-0.287,,
b2775,yqcE,-0.287,,
b3020,ygiS,-0.287,,
b3322,gspB,-0.286,,
b0645,ybeR,-0.286,,
b2587,kgtP,0.286,,
b3116,tdcC,0.286,,
b3867,hemN,-0.285,,
b3429,glgA,-0.285,,
b3653,gltS,-0.285,,
b2002,yeeS,-0.285,,
b1676,pykF,0.285,,
b4049,dusA,0.285,,
b1306,pspC,-0.285,,
b1496,yddA,-0.284,,
b3151,yraQ,0.284,,
b3336,bfr,-0.284,,
b2923,argO,0.284,,
b4207,fklB,0.284,,
b0493,ybbO,0.283,,
b0791,ybhQ,-0.283,,
b4361,dnaC,-0.283,,
b1872,torZ,-0.283,,
b0138,yadM,-0.283,,
b2861,insC,0.282,,
b0275,insA,-0.282,,
b1892,flhD,-0.282,,
b0867,amiD,-0.282,,
b4041,plsB,0.282,,
b1466,narW,-0.282,,
b2315,folC,0.281,,
b0358,yaiO,-0.281,,
b3250,mreC,0.281,,
b4100,phnH,0.281,,
b4352,yjiA,0.281,,
b4078,yjcO,0.281,,
b3281,aroE,0.281,,
b0396,araJ,-0.281,,
b0226,dinJ,0.28,,
b1257,yciE,-0.28,,
b0421,ispA,0.279,,
b3039,ygiD,0.279,,
b0731,mngA,-0.279,,
b3536,bcsE,-0.279,,
b1166,ariR,-0.279,,
b0846,ybjK,0.278,,
b1156,tfaE,0.278,,
b3049,glgS,-0.278,,
b3152,yraR,-0.278,,
b0331,prpB,-0.278,,
b3674,yidF,-0.278,,
b0601,ybdM,-0.277,,
b4365,yjjQ,-0.277,,
b4032,malG,-0.277,,
b2244,yfaD,-0.277,,
b2166,psuK,-0.277,,
b2676,nrdF,0.277,,
b4080,mdtP,-0.277,,
b4112,basS,-0.277,,
b1688,ydiK,-0.276,,
b4336,yjiN,-0.276,,
b3785,wzzE,0.276,,
b2434,ypeA,0.276,,
b1997,insC,0.276,,
b3832,rmuC,-0.276,,
b3898,frvX,-0.275,,
b2336,yfcS,-0.275,,
b2454,eutJ,-0.275,,
b0308,ykgG,-0.275,,
b2543,yphA,-0.275,,
b0964,yccT,-0.275,,
b2206,napA,-0.274,,
b2491,hyfR,-0.274,,
b2459,eutT,-0.274,,
b2432,yfeY,-0.274,,
b2542,hcaD,-0.274,,
b0330,prpR,-0.274,,
b3686,ibpB,-0.274,,
b3787,rffD,0.274,,
b1852,zwf,0.273,,
b1792,yeaO,-0.273,,
b0937,ssuE,0.273,,
b0972,hyaA,-0.272,,
b1073,flgB,-0.272,,
b0319,yahE,-0.272,,
b1235,rssB,-0.272,,
b1999,yeeP,-0.272,,
b1293,sapB,-0.272,,
b2300,yfcE,-0.271,,
b3199,lptC,0.271,,
b4258,valS,0.271,,
b1830,prc,0.271,,
b1300,puuC,-0.27,,
b3242,aaeX,-0.269,,
b1074,flgC,0.269,,
b3991,thiG,-0.269,,
b2164,psuT,-0.269,,
b1103,hinT,0.269,,
b2346,vacJ,-0.269,,
b3289,rsmB,0.269,,
b1009,rutD,0.268,,
b3467,yhhM,-0.268,,
b0949,uup,0.268,,
b4278,insG,-0.268,,
b2843,kduI,-0.268,,
b1891,flhC,-0.267,,
b3669,uhpA,0.267,,
b0977,hyaF,-0.267,,
b2848,yqeJ,0.267,,
b4104,phnE,-0.267,,
b0341,cynX,-0.267,,
b3325,gspD,-0.267,,
b2154,yeiG,0.267,,
b2167,fruA,-0.267,,
b4384,deoD,-0.267,,
b1426,ydcH,0.267,,
b4379,yjjW,-0.266,,
b1129,phoQ,-0.266,,
b2064,asmA,0.266,,
b1991,cobT,-0.266,,
b4071,nrfB,-0.266,,
b2061,wzb,-0.266,,
b0894,dmsA,-0.265,,
b2980,glcC,-0.265,,
b0495,ybbA,0.265,,
b4116,adiY,-0.265,,
b3408,feoA,0.265,,
b1643,ydhI,-0.264,,
b2219,atoS,-0.264,,
b2035,rfc,-0.264,,
b1817,manX,0.264,,
b3387,dam,0.264,,
b2298,yfcC,-0.264,,
b4060,yjcB,-0.264,,
b2134,pbpG,0.264,,
b2668,ygaP,-0.264,,
b0918,kdsB,0.264,,
b3324,gspC,-0.263,,
b4019,metH,0.263,,
b2357,yfdN,-0.263,,
b1086,rluC,0.263,,
b2950,yggR,-0.263,,
b3226,nanR,0.263,,
b3526,kdgK,0.263,,
b2262,menB,-0.262,,
b0279,yagM,-0.262,,
b3897,frvR,-0.262,,
b0036,caiD,-0.262,,
b1097,yceG,-0.262,,
b1895,uspC,0.262,,
b3857,mobA,-0.262,,
b2835,lplT,-0.262,,
b2930,yggF,-0.262,,
b4194,ulaB,0.262,,
b2673,nrdH,0.262,,
b2781,mazG,0.261,,
b1654,grxD,0.261,,
b1692,ydiB,-0.261,,
b1571,ydfA,-0.261,,
b2986,yghT,-0.261,,
b1158,pinE,-0.261,,
b4121,yjdF,0.261,,
b4106,phnC,-0.261,,
b3136,agaS,0.26,,
b0960,yccS,0.26,,
b1841,yobA,0.26,,
b2213,ada,-0.26,,
b4298,yjhH,0.26,,
b0129,yadI,0.26,,
b1461,pptA,-0.26,,
b1372,stfR,-0.259,,
b0849,grxA,-0.259,,
b3409,feoB,0.259,,
b0383,phoA,-0.259,,
b4255,rraB,0.259,,
b4145,yjeJ,-0.259,,
b4374,yjjG,0.258,,
b1526,yneJ,-0.258,,
b0947,ycbX,0.258,,
b3127,garP,-0.258,,
b3176,glmM,0.257,,
b2802,fucI,-0.257,,
b3502,arsB,-0.257,,
b0106,hofC,-0.257,,
b4144,yjeI,0.257,,
b2148,mglC,-0.257,,
b1309,ycjM,-0.256,,
b1635,gst,-0.256,,
b3989,yjaZ,-0.256,,
b1853,yebK,0.256,,
b1298,puuD,-0.256,,
b0505,allA,-0.255,,
b3247,rng,0.255,,
b2157,yeiE,-0.255,,
b0323,yahI,-0.255,,
b3620,rfaF,0.255,,
b3605,lldD,-0.255,,
b2272,yfbM,-0.255,,
b1313,ycjQ,-0.255,,
b1726,yniB,0.255,,
b4372,holD,-0.254,,
b3626,rfaJ,-0.254,,
b0557,borD,0.254,,
b3572,avtA,0.254,,
b0948,rlmL,0.253,,
b4011,yjaA,-0.253,,
b0901,ycaK,-0.253,,
b0333,prpC,0.253,,
b3559,glyS,0.253,,
b3609,secB,0.253,,
b2032,wbbK,-0.253,,
b2618,yfjF,-0.253,,
b0706,ybfD,-0.253,,
b0869,ybjT,-0.253,,
b0281,intF,-0.252,,
b1629,rsxC,0.252,,
b2450,yffS,0.252,,
b0301,ykgB,-0.252,,
b1227,narI,-0.252,,
b2912,ygfA,-0.252,,
b0020,nhaR,-0.252,,
