gene_id,gene_symbol,log2fc,pvalue,padj
YEL073C,,0.4,0.0599624653972009,
YER001W,,0.4,0.00121260170872836,
YER020W,GPA2,0.4,0.00029644649202772,
YER035W,,0.4,0.000871237097553599,
YER052C,HOM3,0.4,0.0653910717466915,
YER079W,,0.4,0.100478610141117,
YER106W,,0.4,0.13620434761164,
YER124C,,-0.4,0.0638742838963415,
YFL010W-A,AUA1,0.4,0.049036287767059,
YFL021C-A,,0.4,0.172991148255914,
YFL028C,,0.4,0.0581409591189256,
YFL059W,,0.4,0.133213775592543,
YFL060C,,0.4,0.124024322987531,
YFR033C,QCR6,0.4,0.0122269047140259,
YFR039C,,-0.4,8.32021070312613e-05,
YGL021W,,-0.4,0.00026322715582122,
YGL034C,,0.4,0.189242268016999,
YGL053W,,0.4,0.0106660358787975,
YGL096W,,0.4,0.0720421586497196,
YGL194C-A,,0.4,0.0155452763651614,
YGL253W,HXK2,-0.4,0.027575114269648,
YGL257C,,-0.4,2.85103549465851e-05,
YGL262W,,0.4,0.112830790920923,
YGR052W,,0.4,0.10747368039878,
YGR053C,,0.4,0.103602941402521,
YGR073C,,0.4,0.24773372643856,
YGR087C,,0.4,0.118642206744994,
YGR138C,,0.4,0.103790230290598,
YGR139W,,0.4,0.177926866072325,
YGR146C,,0.4,0.0118823041492416,
YGR233C,PHO81,0.4,4.26456272528021e-07,
YGR239C,,0.4,0.000137434755686053,
YGR243W,,0.4,0.175535875176712,
YGR259C,,0.4,0.133350084301754,
YHL048C-A,,0.4,0.116541320533784,
YHR032W-A,,0.4,0.124183983551228,
YHR047C,AAP1,-0.4,0.0213440762195841,
YHR084W,,0.4,0.000125631514771431,
YHR189W,PTH1,0.4,0.049036287767059,
YHR214W-A,,-0.4,0.100478610141117,
YHR216W,IMD2,0.4,0.0150609950009655,
YIL050W,,0.4,2.30133589177536e-05,
YIL080W,,0.4,0.0864290321024831,
YIL099W,,0.4,0.238734484069239,
YIR030C,,0.4,0.0644235093182386,
YIR032C,,0.4,0.195182210149074,
YIR034C,,0.4,0.0471122394233314,
YJL027C,,0.4,0.0523035093394962,
YJL035C,,0.4,0.0512555693598593,
YJL038C,LOH1,0.4,0.0219826997301371,
YJL077C,,0.4,0.00632110869220933,
YJL153C,INO1,0.4,0.179279988304882,
YJL157C,,0.4,0.00163916800594686,
YJL163C,,0.4,0.165600000967168,
YJL219W,,0.4,0.20095429656475,
YJR008W,,0.4,0.0795046999282555,
YJR016C,,0.4,0.121704226797291,
YJR019C,TES1,0.4,0.00495560410654723,
YJR029W,,0.4,0.228635877253836,
YJR092W,,-0.4,0.00566255041536192,
YJR117W,STE24,-0.4,0.0673055531941049,
YKL008C,LAC1,-0.4,0.0287881913181107,
YKL035W,,-0.4,0.0471122394233314,
YKL066W,,0.4,0.0209007093751112,
YKL096W-A,CWP2,0.4,0.0518453045925746,
YKL111C,,-0.4,0.185304951584126,
YKL127W,,-0.4,0.0320813631421275,
YKL151C,,-0.4,0.149057434240503,
YKL154W,,-0.4,0.00199216011207148,
YKR039W,,-0.4,0.0714811277460615,
YKR106W,,0.4,0.0107314604204826,
YLL024C,SSA2,-0.4,0.0471834906813763,
YLL031C,GPI13,-0.4,0.00092484762171457,
YLL039C,UBI4,0.4,0.0581409591189256,
YLL041C,SDH2,0.4,0.188320436953426,
YLL059C,,0.4,0.154978412451758,
YLL061W,,0.4,0.0471122394233314,
YLR019W,,0.4,2.05722014012039e-06,
YLR146W-A,,0.4,0.00952142533292194,
YLR179C,,0.4,0.0874109413640617,
YLR205C,,0.4,0.173545771303556,
YLR300W,EXG1,0.4,1.27988426863368e-08,
YLR311C,,0.4,0.0714811277460615,
YLR312C,YLR312C,0.4,0.138273455015203,
YLR364W,,0.4,0.0111666267057257,
YLR367W,RPS22B,-0.4,0.0623930242167905,
YLR374C,,0.4,0.149388929458912,
YLR416C,,0.4,0.157672324832805,
YLR454W,,-0.4,0.0203475538662124,
YML058W-A,,0.4,0.194302880634439,
YML072C,,-0.4,0.00163916800594686,
YML116W,ATR1,-0.4,0.00440875846980926,
YML121W,,0.4,1.03071755879946e-05,
YML131W,,-0.4,0.049036287767059,
YMR006C,,-0.4,0.00404692996646081,
YMR030W-A,,-0.4,0.15902484363604,
YMR056C,,0.4,0.00798036563053404,
YMR062C,ARG7,0.4,0.0362202355506222,
YMR081C,ISF1,0.4,0.0732487963792778,
YMR094W,CTF13,-0.4,0.0134801940795183,
YMR119W-A,,0.4,0.0105077719557339,
YMR129W,,-0.4,0.00182142834024577,
YMR173W,DDR48,0.4,0.00566255041536192,
YMR206W,,0.4,0.146186956475147,
YMR226C,YMR226C,0.4,0.00638553272274177,
YMR244W,,0.4,0.0968021619717973,
YMR291W,,0.4,0.00383585946429655,
YMR297W,PRC1,-0.4,0.000128884760821431,
YMR317W,,0.4,0.000359539610840946,
YMR321C,,-0.4,0.215615033881941,
YNL009W,,0.4,0.0968021619717973,
YNL042W-B,,0.4,0.229362047674659,
YNL066W,SUN4,-0.4,3.41980863441868e-05,
YNL080C,,-0.4,3.82881928722224e-06,
YNL276C,,0.4,0.12736590408968,
YNL333W,,0.4,0.0900687113895557,
YNR034W,,0.4,0.00566255041536192,
YNR071C,,0.4,0.019967014434483,
YOL049W,,-0.4,8.40141040177241e-06,
YOL082W,ATG19,0.4,0.0111181132127083,
YOL091W,SPO21,-0.4,0.0809879012225254,
YOL155W-A,,0.4,0.124008978565696,
YOL160W,,0.4,0.104673214887747,
YOL165C,,0.4,0.0449454405159997,
YOR062C,YOR062C,0.4,0.0901838268938017,
YOR066W,MSA1,0.4,0.0100497568229978,
YOR086C,,-0.4,2.10095291596098e-05,
YOR153W,PDR5,-0.4,0.000353643469861423,
YOR155C,,0.4,0.00532477749449366,
YOR163W,,0.4,4.36196513676965e-06,
YOR203W,,0.4,0.0305671157970379,
YOR264W,,-0.4,0.00370660943067604,
YOR303W,,0.4,0.000384148632003553,
YOR344C,TYE7,0.4,1.45157992223895e-06,
YOR383C,,-0.4,0.0192141572528545,
YPL014W,,0.4,0.00199865573388774,
YPL015C,,0.4,0.0404174306793677,
YPL119C,DBP1,0.4,0.0764155160481991,
YPL119C-A,,0.4,0.20095429656475,
YPL158C,,-0.4,0.0512991535454954,
YPL229W,,0.4,0.0024349127201116,
YPL242C,IQG1,-0.4,2.62508106158153e-05,
YPR007C,REC8,0.4,0.177868566290084,
YPR014C,,0.4,0.0624720432476527,
YPR091C,,-0.4,5.0110916060239e-05,
YPR105C,COG4,-0.4,0.0100497568229978,
YPR136C,,-0.4,0.13782168987368,
YPR194C,,-0.4,0.212488859011655,
snR63,,-0.4,0.0962419283501683,
Q0055,,0.3,0.424251615386595,
TLC1,,-0.3,0.118712955881329,
YAL012W,CYS3,0.3,0.235869285746138,
YAL016C-B,,0.3,0.414798413006386,
YAL026C,DRS2,-0.3,0.00199865573388774,
YAL037C-A,,0.3,0.473619214864175,
YAL060W,BDH1,-0.3,0.167018869729157,
YAR015W,,0.3,0.0471122394233314,
YAR053W,,0.3,0.293219302499073,
YBL009W,,-0.3,0.0996924878864842,
YBL011W,SCT1,-0.3,0.022085132375347,
YBL021C,,0.3,0.0131198063772107,
YBL029C-A,,0.3,0.165600000967168,
YBL034C,,-0.3,0.0427679817755607,
YBL048W,,0.3,0.286000699001871,
YBL064C,,-0.3,0.349202165110952,
YBL078C,ATG8,0.3,0.439288515205443,
YBL079W,NUP170,-0.3,0.0377670427893231,
YBL091C-A,,0.3,0.139851519940675,
YBL108W,,0.3,0.190119602501625,
YBR001C,,0.3,0.0158808337180589,
YBR026C,ETR1,-0.3,0.218969449072602,
YBR053C,,-0.3,0.287422601374439,
YBR057C,MUM2,0.3,0.000658590520863915,
YBR076C-A,,0.3,0.0958095785376357,
YBR085W,AAC3,-0.3,0.186647690371262,
YBR109W-A,,-0.3,0.373537678614685,
YBR113W,,-0.3,0.287939668260594,
YBR148W,,0.3,0.256446828304632,
YBR158W,AMN1,-0.3,0.0891056240168956,
YBR159W,,-0.3,0.0692433438533127,
YBR162C,,-0.3,0.153961976069775,
YBR182C-A,,0.3,0.358686592592831,
YBR206W,,-0.3,0.241925053757147,
YBR209W,,0.3,0.381339413826926,
YBR226C,,0.3,0.427728580533521,
YBR244W,GPX2,-0.3,0.404406111449218,
YBR262C,AIM5,0.3,0.218816816305601,
YBR278W,,0.3,0.0305671157970379,
YBR280C,,0.3,0.297315255491964,
YBR281C,,0.3,0.163358333445744,
YBR283C,,-0.3,0.202813840636589,
YBR294W,SUL1,0.3,0.0515430492068859,
YCL001W-B,,0.3,0.35799733276314,
YCL007C,YCL007C,0.3,0.0981377547267909,
YCL030C,,0.3,0.0368790384994474,
YCL038C,ATG22,0.3,0.112440567104803,
YCL045C,,-0.3,0.0471122394233314,
YCL057W,,-0.3,7.06022639272589e-07,
YCR004C,,-0.3,0.0263837345682134,
YCR017C,,-0.3,0.00145931488817339,
YCR048W,ARE1,-0.3,0.0248966732096234,
YCR050C,,-0.3,0.417552837835488,
YCR059C,,0.3,0.101386363477528,
YCR067C,,-0.3,0.0121590844092966,
YCR093W,CDC39,-0.3,0.0471122394233314,
YCR101C,,-0.3,0.376235581478674,
YDL018C,,-0.3,0.0265317698944939,
YDL026W,,0.3,0.251075749729231,
YDL052C,,-0.3,0.00111101724484261,
YDL067C,,0.3,0.254337438521549,
YDL072C,,0.3,0.0730861084050735,
YDL095W,,-0.3,0.145401920636144,
YDL096C,,-0.3,0.153961976069775,
YDL106C,PHO2,0.3,0.0418713555286283,
YDL147W,RPN5,-0.3,0.011437003019024,
YDL149W,ATG9,0.3,0.365526874802008,
YDL193W,,-0.3,0.0108554097060623,
YDL199C,,0.3,0.153171472140331,
YDL209C,CWC2,0.3,0.0304993003464248,
YDL214C,,-0.3,0.224402186260362,
YDL227C,,-0.3,0.342016302960582,
YDL243C,,0.3,0.0735315845877818,
YDR005C,,0.3,0.0326845238700391,
YDR011W,,-0.3,0.019967014434483,
YDR029W,,-0.3,0.38444074015914,
YDR032C,,-0.3,0.0471122394233314,
YDR036C,EHD3,-0.3,0.00993118449309077,
YDR059C,,0.3,0.0891056240168956,
YDR063W,AIM7,-0.3,0.147524449213116,
YDR072C,IPT1,-0.3,0.00835033395618348,
YDR074W,TPS2,0.3,0.177588604758391,
YDR077W,,0.3,0.105822210521907,
YDR092W,,0.3,0.0574641218561366,
YDR100W,,-0.3,0.224402186260362,
YDR124W,,0.3,0.254798102250218,
YDR135C,,-0.3,0.00993118449309077,
YDR150W,NUM1,-0.3,0.0610044801913258,
YDR169C-A,,0.3,0.368912442987225,
YDR170C,,-0.3,0.000191805704466796,
YDR179W-A,,-0.3,0.0368790384994474,
YDR191W,,0.3,0.126052384086922,
YDR193W,,-0.3,0.40975070373545,
YDR221W,,-0.3,0.00868540541514999,
YDR227W,SIR4,-0.3,0.00523083297641337,
YDR247W,,0.3,0.118769013488869,
YDR261C,,-0.3,0.1699140124774,
YDR264C,,-0.3,0.0928927390929909,
YDR273W,,0.3,0.0937648106069695,
YDR277C,MTH1,0.3,0.0732943305604564,
YDR309C,,0.3,0.0712806914821365,
YDR320C-A,DAD4,0.3,0.358082013159074,
YDR322C-A,TIM11,0.3,0.424251615386595,
YDR400W,,0.3,0.0192517001629671,
YDR402C,DIT2,0.3,0.258322313568647,
YDR403W,,0.3,0.124727633444544,
YDR422C,,-0.3,0.0036554960387478,
YDR427W,,-0.3,0.0179620175968765,
YDR434W,,-0.3,0.0282056192515971,
YDR458C,,-0.3,0.0939642151147827,
YDR513W,GRX2,-0.3,0.27984988706741,
YDR521W,,-0.3,0.367028803597666,
YDR528W,,0.3,0.00260066838425511,
YDR541C,,0.3,0.00522697227520998,
YEL011W,GLC3,0.3,0.437126436025292,
YEL012W,UBC8,0.3,0.363256936238246,
YEL014C,,-0.3,0.296388209464847,
YEL022W,,-0.3,0.00325975547999221,
YEL031W,SPF1,-0.3,0.0624720432476527,
YEL041W,,0.3,0.0362823511320261,
YEL042W,,-0.3,0.267444939610332,
YEL043W,,-0.3,0.0386765851539066,
YEL061C,CIN8,-0.3,0.104673214887747,
YER039C,HVG1,0.3,0.254337438521549,
YER040W,,0.3,0.0111666267057257,
YER045C,,0.3,0.0184959527262499,
YER053C,,0.3,0.217224695120011,
